id,code,name,parent_id:id,user_type_id:id,reconcile,chart_template_id:id
1_2_3_01_001_00000,1.2.3.01.001.00000,BENS IMOVEIS,1_2_3_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_01_001_00001,1.2.3.01.001.00001,Terrenos,1_2_3_01_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_01_001_00002,1.2.3.01.001.00002,Edificios,1_2_3_01_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_01_001_00003,1.2.3.01.001.00003,Construcoes,1_2_3_01_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_01_002_00000,1.2.3.01.002.00000,(-) DEPRECIACOES ACUMULADAS BENS IMOVEIS,1_2_3_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_01_002_00001,1.2.3.01.002.00001,(-) Depreciacao de Terrenos,1_2_3_01_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_01_002_00002,1.2.3.01.002.00002,(-) Depreciacao de edificios,1_2_3_01_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_000_00000,1.2.3.02.000.00000,BENS MOVEIS,1_2_3_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00000,1.2.3.02.001.00000,BENS MOVEIS,1_2_3_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00001,1.2.3.02.001.00001,Móveis e utensílios,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00002,1.2.3.02.001.00002,Equipamento de Tecnologia e Informatica,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00003,1.2.3.02.001.00003,Veiculos,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00004,1.2.3.02.001.00004,Maquinas e equipamentos,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00005,1.2.3.02.001.00005,Instalacoes,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00006,1.2.3.02.001.00006,Ferramentas,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00007,1.2.3.02.001.00007,Recursos Naturais,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00008,1.2.3.02.001.00008,Imobilizado Diversos,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_001_00009,1.2.3.02.001.00009,Benfeitoria Propriedade Terceiro,1_2_3_02_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00000,1.2.3.02.002.00000,"(-) DEPRECIACOES, AMORT. E EXAUST. ACUM.",1_2_3_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00001,1.2.3.02.002.00001,(-) Depr.Acum.de moveis e utensilios,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00002,1.2.3.02.002.00002,(-) Depr.Acum.equip.Tecnologia Inform.,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00003,1.2.3.02.002.00003,(-) Depr. Acumuladas de veiculos,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00004,1.2.3.02.002.00004,(-) Depr. Acumuladas Maq e Equiptos,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00005,1.2.3.02.002.00005,(-) Depr. Acumuladas Instalações,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00006,1.2.3.02.002.00006,(-) Depr. Acumuladas de Ferramentas,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00007,1.2.3.02.002.00007,(-) Exaustoes e depreciacoes de rec. nat,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00008,1.2.3.02.002.00008,(-) Imobilizado Diversos,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_02_002_00009,1.2.3.02.002.00009,(-) Benfeitorias em Poder Terceiro,1_2_3_02_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_000_00000,1.2.3.03.000.00000,IMOBILIZADO EM ANDAMENTO,1_2_3_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00000,1.2.3.03.001.00000,BENS ADQ. CONSORCIO- A CONTEMPLAR,1_2_3_03_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00001,1.2.3.03.001.00001,Terrenos,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00002,1.2.3.03.001.00002,Edificios,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00003,1.2.3.03.001.00003,Construcoes,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00004,1.2.3.03.001.00004,Moveis e utensilios,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00005,1.2.3.03.001.00005,Equipamento de Tecnologia e Informatica,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00006,1.2.3.03.001.00006,Veiculos,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00007,1.2.3.03.001.00007,Maquinas e equipamentos,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00008,1.2.3.03.001.00008,Instalacoes,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_001_00009,1.2.3.03.001.00009,Ferramentas,1_2_3_03_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00000,1.2.3.03.002.00000,BENS ADQUIRIDOS EM LEASING,1_2_3_03_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00001,1.2.3.03.002.00001,Terrenos,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00002,1.2.3.03.002.00002,Edificios,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00003,1.2.3.03.002.00003,Construcoes,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00004,1.2.3.03.002.00004,Moveis e utensilios,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00005,1.2.3.03.002.00005,Equipamento de Tecnologia e Informatica,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00006,1.2.3.03.002.00006,Veiculos,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00007,1.2.3.03.002.00007,Maquinas e equipamentos,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00008,1.2.3.03.002.00008,Instalacoes,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_3_03_002_00009,1.2.3.03.002.00009,Ferramentas,1_2_3_03_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_4_00_000_00000,1.2.4.00.000.00000,INTANGIVEL,1_2_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_4_01_000_00000,1.2.4.01.000.00000,BENS INTANGIVEIS,1_2_4_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_4_01_001_00000,1.2.4.01.001.00000,"MARCAS, DIREITOS E PATENTES",1_2_4_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_4_01_001_00001,1.2.4.01.001.00001,"Marcas, direitos e Patentes",1_2_4_01_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_4_01_001_00002,1.2.4.01.001.00002,Software ou Programas de Computador,1_2_4_01_001_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_4_01_002_00000,1.2.4.01.002.00000,(-)Amort. dep.marcas-direitos e patente,1_2_4_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_2_4_01_002_00001,1.2.4.01.002.00001,(-)Amort. dep.marcas-direitos e patente,1_2_4_01_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_2_4_01_002_00002,1.2.4.01.002.00002,(-)Software ou Programas Computador,1_2_4_01_002_00000,account.data_account_type_non_current_assets,FALSE,tko_pjcontabil_coa_template
1_9_0_00_000_00000,1.9.0.00.000.00000,CONTAS DE COMPENSACAO ATIVAS E PASSIVAS,1_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_00_000_00000,1.9.1.00.000.00000,CONTAS DE COMPENSACAO ATIVAS,1_9_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_000_00000,1.9.1.01.000.00000,CONTAS DE COMPENSACAO ATIVAS,1_9_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_001_00000,1.9.1.01.001.00000,SEGUROS CONTRATADOS,1_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_002_00000,1.9.1.01.002.00000,RISCOS E ONUS PATRIMONIAIS,1_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_002_00001,1.9.1.01.002.00001,Titulos Avalizados,1_9_1_01_002_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_1_01_002_00002,1.9.1.01.002.00002,Titulos Endossados,1_9_1_01_002_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_1_01_002_00003,1.9.1.01.002.00003,Imoveis Hipotecados,1_9_1_01_002_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_1_01_003_00000,1.9.1.01.003.00000,OPERACOES C/ MATERIAIS PROPRIOS,1_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_003_00001,1.9.1.01.003.00001,Materiais remetidos p/ Industrializacao,1_9_1_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_1_01_003_00002,1.9.1.01.003.00002,Materiais remetidos p/ Conserto,1_9_1_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_1_01_003_00003,1.9.1.01.003.00003,Mercadorias Emprestadas,1_9_1_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_1_01_004_00000,1.9.1.01.004.00000,MERCADORIAS REMETIDAS P/ DEMONSTRACAO,1_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_005_00000,1.9.1.01.005.00000,BENS CEDIDOS EM COMODATO,1_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_1_01_006_00000,1.9.1.01.006.00000,OPERACOES C/ MATERIAIS DE TERCEIROS,1_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_00_000_00000,1.9.2.00.000.00000,CONTAS DE COMPENSACAO PASSIVAS,1_9_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_01_000_00000,1.9.2.01.000.00000,CONTAS DE COMPENSACAO PASSIVAS,1_9_2_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_01_001_00000,1.9.2.01.001.00000,CONTRATOS DE SEGUROS,1_9_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_01_001_00001,1.9.2.01.001.00001,Contratos de Seguros,1_9_2_01_001_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_002_00000,1.9.2.01.002.00000,RISCOS E ONUS PATRIMONIAIS,1_9_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_01_002_00001,1.9.2.01.002.00001,Avais concedidos,1_9_2_01_002_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_002_00002,1.9.2.01.002.00002,Endossos de Titulos,1_9_2_01_002_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_002_00003,1.9.2.01.002.00003,Hipotecas de Imoveis,1_9_2_01_002_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_003_00000,1.9.2.01.003.00000,OPERACOES COM MATERIAIS PROPRIOS,1_9_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_01_003_00001,1.9.2.01.003.00001,Remessas para Industrializacao,1_9_2_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_003_00002,1.9.2.01.003.00002,Remessas para Concerto,1_9_2_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_003_00003,1.9.2.01.003.00003,Remessas de mercadorias para Emprestimos,1_9_2_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_003_00004,1.9.2.01.003.00004,Remessas de mercadorias p/ Demonstracao,1_9_2_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_003_00005,1.9.2.01.003.00005,Remessas de bens em Comodato,1_9_2_01_003_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_004_00000,1.9.2.01.004.00000,OPERACOES COM MATERIAIS DE TERCEIROS,1_9_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_2_01_004_00001,1.9.2.01.004.00001,Materiais recebidos p/ Industrializacao,1_9_2_01_004_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_004_00002,1.9.2.01.004.00002,Materiais recebidos p/ Concerto,1_9_2_01_004_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_004_00003,1.9.2.01.004.00003,Mercadorias Emprestadas,1_9_2_01_004_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_004_00004,1.9.2.01.004.00004,Mercadorias recebidas p/ Demonstracao,1_9_2_01_004_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_2_01_004_00005,1.9.2.01.004.00005,Bens recebidos em Comodato,1_9_2_01_004_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
1_9_3_00_000_00000,1.9.3.00.000.00000,CONTAS AUXILIARES,1_9_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_3_01_000_00000,1.9.3.01.000.00000,CONTAS AUXILIARES,1_9_3_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_3_01_001_00000,1.9.3.01.001.00000,CONTAS AUXILIARES,1_9_3_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
1_9_3_01_001_00001,1.9.3.01.001.00001,Conta Baixa,1_9_3_01_001_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
2_0_0_00_000_00000,2.0.0.00.000.00000,PASSIVO,0_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_0_00_000_00000,2.1.0.00.000.00000,PASSIVO CIRCULANTE,2_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_00_000_00000,2.1.1.00.000.00000,Exigivel a Curto prazo,2_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_000_00000,2.1.1.01.000.00000,EMPRESTIMOS E FINANCIAMENTOS,2_1_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_001_00000,2.1.1.01.001.00000,EMPRESTIMOS NACIONAIS,2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_001_00001,2.1.1.01.001.00001,Contratos de Mutuo,2_1_1_01_000_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_1_01_001_00002,2.1.1.01.001.00002,Emprestimos Bancarios,2_1_1_01_001_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_1_01_001_00003,2.1.1.01.001.00003,Emprestimos Diversos,2_1_1_01_001_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_1_01_002_00000,2.1.1.01.002.00000,EMPRESTIMOS ESTRANGEIROS,2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_003_00000,2.1.1.01.003.00000,FINANCIAMENTOS NACIONAIS,2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_003_00001,2.1.1.01.003.00001,Aquisicao de Veiculos,2_1_1_01_003_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_1_01_004_00000,2.1.1.01.004.00000,FINANCIAMENTOS ESTRANGEIROS,2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_005_00000,2.1.1.01.005.00000,TITULOS A PAGAR,2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_005_00001,2.1.1.01.005.00001,Titulos a Pagar,2_1_1_01_005_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_1_01_006_00000,2.1.1.01.006.00000,ADTOS S/ CONTRATOS DE CAMBIO,2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_007_00000,2.1.1.01.007.00000,"CONTROLADORA, CONTROLADAS E COLIGADAS",2_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_01_007_00001,2.1.1.01.007.00001,"Coexiste Cursos, treinamentos e Relacionamentos",2_1_1_01_007_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_1_02_000_00000,2.1.1.02.000.00000,DEBENTURES,2_1_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_02_001_00000,2.1.1.02.001.00000,DEBENTURES CONVERSIVEIS EM ACOES,2_1_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_02_002_00000,2.1.1.02.002.00000,DEBENTURES NAO CONVERSIVEIS,2_1_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_1_02_003_00000,2.1.1.02.003.00000,( - ) DESAGIOS A APROPRIAR,2_1_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_2_00_000_00000,2.1.2.00.000.00000,FORNECEDORES,2_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_2_01_000_00000,2.1.2.01.000.00000,FORNECEDORES,2_1_2_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_2_01_001_00000,2.1.2.01.001.00000,FORNECEDORES NACIONAIS,2_1_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_2_01_001_00001,2.1.2.01.001.00001,Fornecedores Nacionais,2_1_2_01_001_00000,account.data_account_type_payable,TRUE,tko_pjcontabil_coa_template
2_1_2_01_001_00002,2.1.2.01.001.00002,Servicos Tomados Nacionais,2_1_2_01_001_00000,account.data_account_type_payable,TRUE,tko_pjcontabil_coa_template
2_1_2_01_001_00003,2.1.2.01.001.00003,Alugueis de Imoveis Nacionais,2_1_2_01_001_00000,account.data_account_type_payable,TRUE,tko_pjcontabil_coa_template
2_1_2_01_002_00000,2.1.2.01.002.00000,FORNECEDORES ESTRANGEIROS,2_1_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_2_01_002_00001,2.1.2.01.002.00001,Fornecedores Estrangeiros,2_1_2_01_002_00000,account.data_account_type_payable,TRUE,tko_pjcontabil_coa_template
2_1_3_00_000_00000,2.1.3.00.000.00000,OBRIGACOES TRIBUTARIAS,2_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_3_01_000_00000,2.1.3.01.000.00000,OBRIGACOES TRIBUTARIAS,2_1_3_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_3_01_001_00000,2.1.3.01.001.00000,IMPOSTOS E CONTRIBUICOES A RECOLHER,2_1_3_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_3_01_001_00001,2.1.3.01.001.00001,IPI a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00002,2.1.3.01.001.00002,ICMS a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00003,2.1.3.01.001.00003,ISS a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00004,2.1.3.01.001.00004,Provisao p/ imposto de renda,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00005,2.1.3.01.001.00005,Provisao contribuicao social s/ o lucro,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00006,2.1.3.01.001.00006,Imposto de renda por estimat. a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00007,2.1.3.01.001.00007,Contrib. social s/lucro estimat.recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00008,2.1.3.01.001.00008,Imposto de renda na fonte a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00009,2.1.3.01.001.00009,PIS-PASEP a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00010,2.1.3.01.001.00010,Cofins a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00011,2.1.3.01.001.00011,Provisao para IOF,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00012,2.1.3.01.001.00012,"CSL, COFINS E PIS-PASEP fonte a recolher",2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00013,2.1.3.01.001.00013,ISS retido na fonte a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00014,2.1.3.01.001.00014,INSS retido na fonte a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00015,2.1.3.01.001.00015,IRRF retido na fonte a recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00016,2.1.3.01.001.00016,IRRF sobre salarios,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00017,2.1.3.01.001.00017,IRRF sobre Pro Labore,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00018,2.1.3.01.001.00018,DAS a Recolher,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00019,2.1.3.01.001.00019,Parcelamentos RFB,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00020,2.1.3.01.001.00020,Parcelamentos SEFAZ,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00021,2.1.3.01.001.00021,Parcelamentos Prefeitura,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_3_01_001_00099,2.1.3.01.001.00099,Impostos a Classificar,2_1_3_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_00_000_00000,2.1.4.00.000.00000,OBRIGACOES TRABALHISTAS E PREVIDENCIARIA,2_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_4_01_000_00000,2.1.4.01.000.00000,OBRIGACOES TRABALHISTAS E PREVIDENCIARIA,2_1_4_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_4_01_001_00000,2.1.4.01.001.00000,OBRIGACOES COM O PESSOAL,2_1_4_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_4_01_001_00001,2.1.4.01.001.00001,Salarios e ordenados a pagar,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00002,2.1.4.01.001.00002,Pro - labore a pagar,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00003,2.1.4.01.001.00003,Gratificacoes a pagar,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00004,2.1.4.01.001.00004,Assistencia Medica,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00005,2.1.4.01.001.00005,Vale Transporte,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
